Mazulis Marius;WOC 2004 Long Distance Qualification-M-A;Lithuania;3737;0.99063;161,91,125,435,242,299,168,65,67,168,363,263,818,235,64,112,61;1.01552795031056,0.993131868131868,1.057,0.995402298850575,0.950413223140496,0.964882943143813,1.01860119047619,0.967307692307692,0.996268656716418,0.97172619047619,0.972796143250689,1.04372623574144,1.01528117359413,0.89468085106383,1.080078125,0.940848214285714,0.944672131147541;17;17
Hott Johansen Holger;WOC 2004 Long Distance Qualification-M-A;Norway;3739;0.99010;164,95,148,453,230,285,164,61,78,159,363,273,816,206,73,107,64;0.996951219512195,0.951315789473684,0.892736486486487,0.955849889624724,1,1.01228070175439,1.04344512195122,1.03073770491803,0.855769230769231,1.02672955974843,0.972796143250689,1.00549450549451,1.01776960784314,1.02063106796116,0.946917808219178,0.98481308411215,0.900390625;17;17
Ikonen Pasi;WOC 2004 Long Distance Qualification-M-A;Finland;3762;0.98405;158,88,137,423,222,293,169,64,66,159,355,280,848,210,121,111,58;1.03481012658228,1.02698863636364,0.964416058394161,1.02364066193853,1.03603603603604,0.984641638225256,1.01257396449704,0.982421875,1.01136363636364,1.02672955974843,0.994718309859155,0.980357142857143,0.97936320754717,1.00119047619048,0.571280991735537,0.949324324324324,0.993534482758621;17;17
Wingstedt Emil;WOC 2004 Long Distance Qualification-M-A;Sweden;3794;0.97575;167,87,136,422,239,290,198,66,78,162,361,287,833,222,91,99,56;0.979041916167665,1.03879310344828,0.971507352941177,1.0260663507109,0.96234309623431,0.994827586206897,0.864267676767677,0.952651515151515,0.855769230769231,1.00771604938272,0.978185595567867,0.956445993031359,0.996998799519808,0.947072072072072,0.759615384615385,1.06439393939394,1.02901785714286;17;17
Novikov Valentin;WOC 2004 Long Distance Qualification-M-A;Russia;3806;0.97267;173,97,132,443,231,279,176,60,67,165,349,298,847,203,88,131,67;0.945086705202312,0.931701030927835,1.00094696969697,0.977426636568849,0.995670995670996,1.03405017921147,0.972301136363636,1.04791666666667,0.996268656716418,0.989393939393939,1.01181948424069,0.921140939597315,0.980519480519481,1.03571428571429,0.785511363636364,0.804389312977099,0.860074626865672;17;17
Horst Ingo;WOC 2004 Long Distance Qualification-M-A;Germany;3815;0.97038;159,87,134,436,229,291,216,68,65,169,395,274,828,233,68,103,60;1.02830188679245,1.03879310344828,0.986007462686567,0.993119266055046,1.00436681222707,0.991408934707904,0.79224537037037,0.924632352941177,1.02692307692308,0.965976331360947,0.893987341772152,1.00182481751825,1.0030193236715,0.902360515021459,1.01654411764706,1.02305825242718,0.960416666666667;17;17
Bluett Grant;WOC 2004 Long Distance Qualification-M-A;Australia;3852;0.96106;170,95,142,444,234,293,205,120,70,171,339,273,845,201,73,112,65;0.961764705882353,0.951315789473684,0.930457746478873,0.975225225225225,0.982905982905983,0.984641638225256,0.834756097560976,0.523958333333333,0.953571428571429,0.954678362573099,1.04166666666667,1.00549450549451,0.982840236686391,1.04601990049751,0.946917808219178,0.940848214285714,0.886538461538461;17;17
Sirmais Martins;WOC 2004 Long Distance Qualification-M-A;Latvia;3852;0.96106;171,83,135,460,227,289,168,96,63,176,373,315,856,207,67,106,60;0.956140350877193,1.08885542168675,0.978703703703704,0.941304347826087,1.01321585903084,0.998269896193772,1.01860119047619,0.654947916666667,1.05952380952381,0.927556818181818,0.94671581769437,0.871428571428571,0.970210280373832,1.01570048309179,1.03171641791045,0.994103773584906,0.960416666666667;17;17
Jørgensen Carsten;WOC 2004 Long Distance Qualification-M-A;Denmark;3892;0.95118;167,104,143,423,242,288,189,73,72,182,387,297,815,267,69,113,61;0.979041916167665,0.868990384615385,0.923951048951049,1.02364066193853,0.950413223140496,1.00173611111111,0.90542328042328,0.861301369863014,0.927083333333333,0.896978021978022,0.912467700258398,0.924242424242424,1.01901840490798,0.787453183520599,1.0018115942029,0.932522123893805,0.944672131147541;17;17
Peyvel Benoit;WOC 2004 Long Distance Qualification-M-A;France;3966;0.93343;185,123,141,482,276,296,163,62,75,161,364,277,888,221,84,112,56;0.883783783783784,0.734756097560976,0.937056737588652,0.898340248962656,0.833333333333333,0.974662162162162,1.04984662576687,1.01411290322581,0.89,1.0139751552795,0.970123626373626,0.990974729241877,0.935247747747748,0.951357466063348,0.822916666666667,0.940848214285714,1.02901785714286;17;17
Olm Jan;WOC 2004 Long Distance Qualification-M-A;Estonia;3992;0.92735;164,106,138,472,238,308,178,64,72,163,356,283,851,212,196,128,63;0.996951219512195,0.852594339622642,0.957427536231884,0.917372881355932,0.966386554621849,0.936688311688312,0.961376404494382,0.982421875,0.927083333333333,1.00153374233129,0.991924157303371,0.969964664310954,0.975910693301998,0.991745283018868,0.352678571428571,0.8232421875,0.91468253968254;17;17
Horacek Michal;WOC 2004 Long Distance Qualification-M-A;Czech Republic;4017;0.92158;177,102,151,438,234,295,212,69,75,175,387,314,887,252,72,114,63;0.923728813559322,0.886029411764706,0.875,0.988584474885845,0.982905982905983,0.977966101694915,0.807193396226415,0.911231884057971,0.89,0.932857142857143,0.912467700258398,0.874203821656051,0.93630214205186,0.834325396825397,0.960069444444444,0.924342105263158,0.91468253968254;17;17
